name,set,number,type,rarity,image_url,international_prints
Lacey,SCR,172,Supporter,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_172_R_EN_LG.png,"PRE-114,PRE-175,SCR-139,SCR-166,SCR-172"
Terapagos ex,SCR,173,C Basic,Secret Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_173_R_EN_LG.png,"ASC-179,PRE-169,PRE-180,PRE-92,SCR-128,SCR-170,SCR-173,SVP-165"
Area Zero Underdepths,SCR,174,Stadium,Secret Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_174_R_EN_LG.png,"PRE-94,SCR-131,SCR-174"
Bravery Charm,SCR,175,Tool,Secret Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_175_R_EN_LG.png,"PAL-173,SCR-175"
Joltik,SFA,1,G Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_001_R_EN_LG.png,SFA-1
Galvantula,SFA,2,G Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_002_R_EN_LG.png,SFA-2
Rowlet,SFA,3,G Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_003_R_EN_LG.png,SFA-3
Dartrix,SFA,4,G Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_004_R_EN_LG.png,SFA-4
Decidueye,SFA,5,G Stage 2,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_005_R_EN_LG.png,SFA-5
Tapu Bulu,SFA,6,G Basic,Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_006_R_EN_LG.png,"SFA-6,SFA-65"
Houndour,SFA,7,R Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_007_R_EN_LG.png,SFA-7
Houndoom,SFA,8,R Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_008_R_EN_LG.png,"SFA-66,SFA-8"
Iron Moth,SFA,9,R Basic,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_009_R_EN_LG.png,SFA-9
Horsea,SFA,10,W Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_010_R_EN_LG.png,"SFA-10,SFA-67"
Seadra,SFA,11,W Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_011_R_EN_LG.png,SFA-11
Kingdra ex,SFA,12,W Stage 2,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_012_R_EN_LG.png,"SFA-12,SFA-80,SVP-131"
Sneasel,SFA,13,W Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_013_R_EN_LG.png,"ASC-44,SFA-13"
Weavile,SFA,14,W Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_014_R_EN_LG.png,"ASC-228,ASC-45,SFA-14"
Revavroom ex,SFA,15,L Stage 1,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_015_R_EN_LG.png,"SFA-15,SFA-81"
Drowzee,SFA,16,P Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_016_R_EN_LG.png,SFA-16
Hypno,SFA,17,P Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_017_R_EN_LG.png,SFA-17
Duskull,SFA,18,P Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_018_R_EN_LG.png,"PRE-35,SFA-18,SFA-68"
Dusclops,SFA,19,P Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_019_R_EN_LG.png,"PRE-36,SFA-19,SFA-69"
Dusknoir,SFA,20,P Stage 2,Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_020_R_EN_LG.png,"PRE-37,SFA-20,SFA-70"
Cresselia,SFA,21,P Basic,Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_021_R_EN_LG.png,"SFA-21,SFA-71"
Sylveon,SFA,22,P Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_022_R_EN_LG.png,"SFA-22,SVP-172"
Croagunk,SFA,23,F Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_023_R_EN_LG.png,SFA-23
Toxicroak,SFA,24,F Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_024_R_EN_LG.png,SFA-24
Bloodmoon Ursaluna,SFA,25,F Basic,Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_025_R_EN_LG.png,"PRE-54,SFA-25"
Slither Wing,SFA,26,F Basic,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_026_R_EN_LG.png,SFA-26
Zubat,SFA,27,D Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_027_R_EN_LG.png,SFA-27
Golbat,SFA,28,D Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_028_R_EN_LG.png,SFA-28
Crobat,SFA,29,D Stage 2,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_029_R_EN_LG.png,SFA-29
Absol,SFA,30,D Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_030_R_EN_LG.png,SFA-30
Zorua,SFA,31,D Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_031_R_EN_LG.png,"SFA-31,SFA-75"
Zoroark,SFA,32,D Stage 1,Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_032_R_EN_LG.png,SFA-32
Inkay,SFA,33,D Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_033_R_EN_LG.png,SFA-33
Malamar,SFA,34,D Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_034_R_EN_LG.png,SFA-34
Yveltal,SFA,35,D Basic,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_035_R_EN_LG.png,SFA-35
Okidogi ex,SFA,36,D Basic,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_036_R_EN_LG.png,"SFA-36,SFA-82,SFA-90"
Munkidori ex,SFA,37,D Basic,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_037_R_EN_LG.png,"SFA-37,SFA-83,SFA-91"
Fezandipiti ex,SFA,38,D Basic,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_038_R_EN_LG.png,"ASC-142,ASC-288,SFA-38,SFA-84,SFA-92"
Pecharunt ex,SFA,39,D Basic,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_039_R_EN_LG.png,"PRE-163,SFA-39,SFA-85,SFA-93,SFA-95"
Genesect,SFA,40,M Basic,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_040_R_EN_LG.png,SFA-40
Cufant,SFA,41,M Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_041_R_EN_LG.png,"SFA-41,SFA-76"
Copperajah,SFA,42,M Stage 1,Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_042_R_EN_LG.png,SFA-42
Varoom,SFA,43,M Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_043_R_EN_LG.png,SFA-43
Axew,SFA,44,N Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_044_R_EN_LG.png,SFA-44
Fraxure,SFA,45,N Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_045_R_EN_LG.png,"SFA-45,SFA-77"
Haxorus,SFA,46,N Stage 2,Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_046_R_EN_LG.png,SFA-46
Kyurem,SFA,47,N Basic,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_047_R_EN_LG.png,SFA-47
Meowth,SFA,48,C Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_048_R_EN_LG.png,"PFL-106,SFA-48"
Persian,SFA,49,C Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_049_R_EN_LG.png,"SFA-49,SFA-78"
Eevee,SFA,50,C Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_050_R_EN_LG.png,SFA-50
Furfrou,SFA,51,C Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_051_R_EN_LG.png,SFA-51
Stufful,SFA,52,C Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_052_R_EN_LG.png,SFA-52
Bewear,SFA,53,C Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_053_R_EN_LG.png,"SFA-53,SFA-79"
Academy at Night,SFA,54,Stadium,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_054_R_EN_LG.png,SFA-54
Binding Mochi,SFA,55,Tool,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_055_R_EN_LG.png,"PRE-95,SFA-55"
Cassiopeia,SFA,56,Supporter,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_056_R_EN_LG.png,"SFA-56,SFA-86,SFA-94"
Colress's Tenacity,SFA,57,Supporter,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_057_R_EN_LG.png,"SFA-57,SFA-87"
Dangerous Laser,SFA,58,Item,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_058_R_EN_LG.png,SFA-58
Janine's Secret Art,SFA,59,Supporter,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_059_R_EN_LG.png,"PRE-112,PRE-173,SFA-59,SFA-88"
Neutralization Zone,SFA,60,Stadium,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_060_R_EN_LG.png,SFA-60
Night Stretcher,SFA,61,Item,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_061_R_EN_LG.png,"ASC-196,MEG-173,SFA-61,SSP-251"
Poké Vital A,SFA,62,Item,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_062_R_EN_LG.png,SFA-62
Powerglass,SFA,63,Tool,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_063_R_EN_LG.png,"SFA-63,SFA-97"
Xerosic's Machinations,SFA,64,Supporter,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_064_R_EN_LG.png,"SFA-64,SFA-89"
Tapu Bulu,SFA,65,G Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_065_R_EN_LG.png,"SFA-6,SFA-65"
Houndoom,SFA,66,R Stage 1,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_066_R_EN_LG.png,"SFA-66,SFA-8"
Horsea,SFA,67,W Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_067_R_EN_LG.png,"SFA-10,SFA-67"
Duskull,SFA,68,P Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_068_R_EN_LG.png,"PRE-35,SFA-18,SFA-68"
Dusclops,SFA,69,P Stage 1,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_069_R_EN_LG.png,"PRE-36,SFA-19,SFA-69"
Dusknoir,SFA,70,P Stage 2,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_070_R_EN_LG.png,"PRE-37,SFA-20,SFA-70"
Cresselia,SFA,71,P Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_071_R_EN_LG.png,"SFA-21,SFA-71"
Munkidori,SFA,72,P Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_072_R_EN_LG.png,"ASC-99,PRE-44,SFA-72,TWM-95"
Fezandipiti,SFA,73,P Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_073_R_EN_LG.png,"PRE-45,SFA-73,TWM-96"
Okidogi,SFA,74,F Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_074_R_EN_LG.png,"PRE-57,SFA-74,TWM-111"
Zorua,SFA,75,D Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_075_R_EN_LG.png,"SFA-31,SFA-75"
Cufant,SFA,76,M Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_076_R_EN_LG.png,"SFA-41,SFA-76"
Fraxure,SFA,77,N Stage 1,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_077_R_EN_LG.png,"SFA-45,SFA-77"
Persian,SFA,78,C Stage 1,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_078_R_EN_LG.png,"SFA-49,SFA-78"
Bewear,SFA,79,C Stage 1,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_079_R_EN_LG.png,"SFA-53,SFA-79"
Kingdra ex,SFA,80,W Stage 2,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_080_R_EN_LG.png,"SFA-12,SFA-80,SVP-131"
Revavroom ex,SFA,81,L Stage 1,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_081_R_EN_LG.png,"SFA-15,SFA-81"
Okidogi ex,SFA,82,D Basic,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_082_R_EN_LG.png,"SFA-36,SFA-82,SFA-90"
Munkidori ex,SFA,83,D Basic,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_083_R_EN_LG.png,"SFA-37,SFA-83,SFA-91"
Fezandipiti ex,SFA,84,D Basic,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_084_R_EN_LG.png,"ASC-142,ASC-288,SFA-38,SFA-84,SFA-92"
Pecharunt ex,SFA,85,D Basic,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_085_R_EN_LG.png,"PRE-163,SFA-39,SFA-85,SFA-93,SFA-95"
Cassiopeia,SFA,86,Supporter,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_086_R_EN_LG.png,"SFA-56,SFA-86,SFA-94"
Colress's Tenacity,SFA,87,Supporter,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_087_R_EN_LG.png,"SFA-57,SFA-87"
Janine's Secret Art,SFA,88,Supporter,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_088_R_EN_LG.png,"PRE-112,PRE-173,SFA-59,SFA-88"
Xerosic's Machinations,SFA,89,Supporter,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_089_R_EN_LG.png,"SFA-64,SFA-89"
Okidogi ex,SFA,90,D Basic,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_090_R_EN_LG.png,"SFA-36,SFA-82,SFA-90"
Munkidori ex,SFA,91,D Basic,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_091_R_EN_LG.png,"SFA-37,SFA-83,SFA-91"
Fezandipiti ex,SFA,92,D Basic,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_092_R_EN_LG.png,"ASC-142,ASC-288,SFA-38,SFA-84,SFA-92"
Pecharunt ex,SFA,93,D Basic,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_093_R_EN_LG.png,"PRE-163,SFA-39,SFA-85,SFA-93,SFA-95"
Cassiopeia,SFA,94,Supporter,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_094_R_EN_LG.png,"SFA-56,SFA-86,SFA-94"
Pecharunt ex,SFA,95,D Basic,Secret Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_095_R_EN_LG.png,"PRE-163,SFA-39,SFA-85,SFA-93,SFA-95"
Earthen Vessel,SFA,96,Item,Secret Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_096_R_EN_LG.png,"PAR-163,PRE-106,SFA-96"
Powerglass,SFA,97,Tool,Secret Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_097_R_EN_LG.png,"SFA-63,SFA-97"
Darkness Energy,SFA,98,Basic Energy,Secret Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_098_R_EN_LG.png,"BLW-111,BUS-168,CL-94,CRZ-158,DP-129,EVO-97,EVS-236,GEN-81,HS-121,MEE-7,SFA-98,SVE-15,SVE-23,SVE-7,XY-138"
Metal Energy,SFA,99,Basic Energy,Secret Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_099_R_EN_LG.png,"BLW-112,CL-95,CRZ-159,DP-130,EVO-98,EVS-237,GEN-82,HS-122,MEE-8,SFA-99,SUM-163,SVE-16,SVE-24,SVE-8,XY-139"
Tangela,TWM,1,G Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_001_R_EN_LG.png,TWM-1
Tangrowth,TWM,2,G Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_002_R_EN_LG.png,TWM-2
Pinsir,TWM,3,G Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_003_R_EN_LG.png,"TWM-168,TWM-3"
Spinarak,TWM,4,G Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_004_R_EN_LG.png,TWM-4
Ariados,TWM,5,G Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_005_R_EN_LG.png,TWM-5
Sunkern,TWM,6,G Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_006_R_EN_LG.png,TWM-6
Sunflora,TWM,7,G Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_007_R_EN_LG.png,"TWM-169,TWM-7"
Heracross,TWM,8,G Basic,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_008_R_EN_LG.png,TWM-8
Volbeat,TWM,9,G Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_009_R_EN_LG.png,TWM-9
Illumise,TWM,10,G Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_010_R_EN_LG.png,TWM-10
Leafeon,TWM,11,G Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_011_R_EN_LG.png,"PRE-5,SVP-170,TWM-11"
Phantump,TWM,12,G Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_012_R_EN_LG.png,TWM-12
Trevenant,TWM,13,G Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_013_R_EN_LG.png,TWM-13
Grookey,TWM,14,G Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_014_R_EN_LG.png,TWM-14
Thwackey,TWM,15,G Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_015_R_EN_LG.png,"SVP-115,TWM-15"
Rillaboom,TWM,16,G Stage 2,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_016_R_EN_LG.png,TWM-16
Applin,TWM,17,G Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_017_R_EN_LG.png,TWM-17
Dipplin,TWM,18,G Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_018_R_EN_LG.png,"PRE-10,TWM-170,TWM-18"
Iron Leaves,TWM,19,G Basic,Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_019_R_EN_LG.png,TWM-19
Poltchageist,TWM,20,G Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_020_R_EN_LG.png,"TWM-171,TWM-20"
Poltchageist,TWM,21,G Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_021_R_EN_LG.png,TWM-21
Sinistcha,TWM,22,G Stage 1,Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_022_R_EN_LG.png,TWM-22
Sinistcha ex,TWM,23,G Stage 1,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_023_R_EN_LG.png,"TWM-189,TWM-210,TWM-23"
Teal Mask Ogerpon,TWM,24,G Basic,Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_024_R_EN_LG.png,"SVP-123,TWM-24"
Teal Mask Ogerpon ex,TWM,25,G Basic,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_025_R_EN_LG.png,"PRE-12,PRE-145,PRE-177,SVP-166,TWM-190,TWM-211,TWM-221,TWM-25"
Vulpix,TWM,26,R Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_026_R_EN_LG.png,TWM-26
Ninetales,TWM,27,R Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_027_R_EN_LG.png,TWM-27
Slugma,TWM,28,R Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_028_R_EN_LG.png,TWM-28
Magcargo ex,TWM,29,R Stage 1,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_029_R_EN_LG.png,"TWM-191,TWM-29"
Torkoal,TWM,30,R Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_030_R_EN_LG.png,"TWM-172,TWM-30"
Chimchar,TWM,31,R Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_031_R_EN_LG.png,TWM-31
Monferno,TWM,32,R Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_032_R_EN_LG.png,TWM-32
Infernape,TWM,33,R Stage 2,Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_033_R_EN_LG.png,"SVP-116,TWM-173,TWM-33"
Darumaka,TWM,34,R Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_034_R_EN_LG.png,TWM-34
Darmanitan,TWM,35,R Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_035_R_EN_LG.png,TWM-35
Litwick,TWM,36,R Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_036_R_EN_LG.png,TWM-36
Lampent,TWM,37,R Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_037_R_EN_LG.png,TWM-37
Chandelure,TWM,38,R Stage 2,Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_038_R_EN_LG.png,TWM-38
Chi-Yu,TWM,39,R Basic,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_039_R_EN_LG.png,TWM-39
Hearthflame Mask Ogerpon ex,TWM,40,R Basic,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_040_R_EN_LG.png,"PRE-148,PRE-17,TWM-192,TWM-212,TWM-40"
Poliwag,TWM,41,W Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_041_R_EN_LG.png,TWM-41
Poliwhirl,TWM,42,W Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_042_R_EN_LG.png,TWM-42
Poliwrath,TWM,43,W Stage 2,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_043_R_EN_LG.png,TWM-43
Goldeen,TWM,44,W Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_044_R_EN_LG.png,"PRE-20,TWM-44"
Seaking,TWM,45,W Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_045_R_EN_LG.png,TWM-45
Jynx,TWM,46,W Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_046_R_EN_LG.png,TWM-46
Corphish,TWM,47,W Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_047_R_EN_LG.png,TWM-47
