name,set,number,type,rarity,image_url,international_prints
Sandshrew,TWM,97,F Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_097_R_EN_LG.png,TWM-97
Sandslash,TWM,98,F Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_098_R_EN_LG.png,TWM-98
Hisuian Growlithe,TWM,99,F Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_099_R_EN_LG.png,TWM-99
Hisuian Arcanine,TWM,100,F Stage 1,Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_100_R_EN_LG.png,TWM-100
Nosepass,TWM,101,F Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_101_R_EN_LG.png,TWM-101
Probopass,TWM,102,F Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_102_R_EN_LG.png,TWM-102
Timburr,TWM,103,F Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_103_R_EN_LG.png,TWM-103
Gurdurr,TWM,104,F Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_104_R_EN_LG.png,TWM-104
Conkeldurr,TWM,105,F Stage 2,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_105_R_EN_LG.png,TWM-105
Greninja ex,TWM,106,F Stage 2,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_106_R_EN_LG.png,TWM-106
Hawlucha,TWM,107,F Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_107_R_EN_LG.png,TWM-107
Glimmet,TWM,108,F Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_108_R_EN_LG.png,TWM-108
Glimmora,TWM,109,F Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_109_R_EN_LG.png,TWM-109
Ting-Lu,TWM,110,F Basic,Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_110_R_EN_LG.png,TWM-110
Okidogi,TWM,111,F Basic,Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_111_R_EN_LG.png,TWM-111
Cornerstone Mask Ogerpon ex,TWM,112,F Basic,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_112_R_EN_LG.png,TWM-112
Poochyena,TWM,113,D Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_113_R_EN_LG.png,TWM-113
Mightyena,TWM,114,D Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_114_R_EN_LG.png,TWM-114
Venipede,TWM,115,D Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_115_R_EN_LG.png,TWM-115
Whirlipede,TWM,116,D Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_116_R_EN_LG.png,TWM-116
Scolipede,TWM,117,D Stage 2,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_117_R_EN_LG.png,TWM-117
Brute Bonnet,TWM,118,D Basic,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_118_R_EN_LG.png,TWM-118
Skarmory,TWM,119,M Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_119_R_EN_LG.png,TWM-119
Aron,TWM,120,M Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_120_R_EN_LG.png,TWM-120
Lairon,TWM,121,M Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_121_R_EN_LG.png,TWM-121
Aggron,TWM,122,M Stage 2,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_122_R_EN_LG.png,TWM-122
Heatran,TWM,123,M Basic,Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_123_R_EN_LG.png,TWM-123
Varoom,TWM,124,M Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_124_R_EN_LG.png,TWM-124
Revavroom,TWM,125,M Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_125_R_EN_LG.png,TWM-125
Applin,TWM,126,N Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_126_R_EN_LG.png,TWM-126
Dipplin,TWM,127,N Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_127_R_EN_LG.png,TWM-127
Dreepy,TWM,128,N Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_128_R_EN_LG.png,TWM-128
Drakloak,TWM,129,N Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_129_R_EN_LG.png,TWM-129
Dragapult ex,TWM,130,N Stage 2,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_130_R_EN_LG.png,TWM-130
Tatsugiri,TWM,131,N Basic,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_131_R_EN_LG.png,TWM-131
Farfetch'd,TWM,132,C Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_132_R_EN_LG.png,TWM-132
Chansey,TWM,133,C Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_133_R_EN_LG.png,TWM-133
Blissey ex,TWM,134,C Stage 1,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_134_R_EN_LG.png,TWM-134
Eevee,TWM,135,C Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_135_R_EN_LG.png,TWM-135
Snorlax,TWM,136,C Basic,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_136_R_EN_LG.png,TWM-136
Aipom,TWM,137,C Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_137_R_EN_LG.png,TWM-137
Ambipom,TWM,138,C Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_138_R_EN_LG.png,TWM-138
Ducklett,TWM,139,C Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_139_R_EN_LG.png,TWM-139
Swanna,TWM,140,C Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_140_R_EN_LG.png,TWM-140
Bloodmoon Ursaluna ex,TWM,141,C Basic,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_141_R_EN_LG.png,TWM-141
Accompanying Flute,TWM,142,Item,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_142_R_EN_LG.png,TWM-142
Bug Catching Set,TWM,143,Item,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_143_R_EN_LG.png,TWM-143
Caretaker,TWM,144,Supporter,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_144_R_EN_LG.png,TWM-144
Carmine,TWM,145,Supporter,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_145_R_EN_LG.png,TWM-145
Community Center,TWM,146,Stadium,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_146_R_EN_LG.png,TWM-146
Cook,TWM,147,Supporter,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_147_R_EN_LG.png,TWM-147
Enhanced Hammer,TWM,148,Item,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_148_R_EN_LG.png,TWM-148
Festival Grounds,TWM,149,Stadium,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_149_R_EN_LG.png,TWM-149
Handheld Fan,TWM,150,Tool,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_150_R_EN_LG.png,TWM-150
Hassel,TWM,151,Supporter,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_151_R_EN_LG.png,TWM-151
Hyper Aroma,TWM,152,Item,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_152_R_EN_LG.png,TWM-152
Jamming Tower,TWM,153,Stadium,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_153_R_EN_LG.png,TWM-153
Kieran,TWM,154,Supporter,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_154_R_EN_LG.png,TWM-154
Lana's Aid,TWM,155,Supporter,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_155_R_EN_LG.png,TWM-155
Love Ball,TWM,156,Item,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_156_R_EN_LG.png,TWM-156
Lucian,TWM,157,Supporter,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_157_R_EN_LG.png,TWM-157
Lucky Helmet,TWM,158,Tool,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_158_R_EN_LG.png,TWM-158
Ogre's Mask,TWM,159,Item,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_159_R_EN_LG.png,TWM-159
Perrin,TWM,160,Supporter,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_160_R_EN_LG.png,TWM-160
Raifort,TWM,161,Supporter,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_161_R_EN_LG.png,TWM-161
Scoop Up Cyclone,TWM,162,Item,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_162_R_EN_LG.png,TWM-162
Secret Box,TWM,163,Item,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_163_R_EN_LG.png,TWM-163
Survival Brace,TWM,164,Tool,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_164_R_EN_LG.png,TWM-164
Unfair Stamp,TWM,165,Item,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_165_R_EN_LG.png,TWM-165
Boomerang Energy,TWM,166,Special Energy,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_166_R_EN_LG.png,TWM-166
Legacy Energy,TWM,167,Special Energy,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_167_R_EN_LG.png,TWM-167
Pinsir,TWM,168,G Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_168_R_EN_LG.png,TWM-168
Sunflora,TWM,169,G Stage 1,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_169_R_EN_LG.png,TWM-169
Dipplin,TWM,170,G Stage 1,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_170_R_EN_LG.png,TWM-170
Poltchageist,TWM,171,G Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_171_R_EN_LG.png,TWM-171
Torkoal,TWM,172,R Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_172_R_EN_LG.png,TWM-172
Infernape,TWM,173,R Stage 2,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_173_R_EN_LG.png,TWM-173
Froslass,TWM,174,W Stage 1,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_174_R_EN_LG.png,TWM-174
Phione,TWM,175,W Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_175_R_EN_LG.png,TWM-175
Cramorant,TWM,176,W Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_176_R_EN_LG.png,TWM-176
Heliolisk,TWM,177,L Stage 1,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_177_R_EN_LG.png,TWM-177
Wattrel,TWM,178,L Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_178_R_EN_LG.png,TWM-178
Chimecho,TWM,179,P Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_179_R_EN_LG.png,TWM-179
Enamorus,TWM,180,P Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_180_R_EN_LG.png,TWM-180
Hisuian Growlithe,TWM,181,F Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_181_R_EN_LG.png,TWM-181
Probopass,TWM,182,F Stage 1,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_182_R_EN_LG.png,TWM-182
Timburr,TWM,183,F Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_183_R_EN_LG.png,TWM-183
Lairon,TWM,184,M Stage 1,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_184_R_EN_LG.png,TWM-184
Applin,TWM,185,N Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_185_R_EN_LG.png,TWM-185
Tatsugiri,TWM,186,N Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_186_R_EN_LG.png,TWM-186
Chansey,TWM,187,C Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_187_R_EN_LG.png,TWM-187
Eevee,TWM,188,C Basic,Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_188_R_EN_LG.png,TWM-188
Sinistcha ex,TWM,189,G Stage 1,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_189_R_EN_LG.png,TWM-189
Teal Mask Ogerpon ex,TWM,190,G Basic,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_190_R_EN_LG.png,TWM-190
Magcargo ex,TWM,191,R Stage 1,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_191_R_EN_LG.png,TWM-191
Hearthflame Mask Ogerpon ex,TWM,192,R Basic,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_192_R_EN_LG.png,TWM-192
Palafin ex,TWM,193,W Stage 1,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_193_R_EN_LG.png,TWM-193
Wellspring Mask Ogerpon ex,TWM,194,W Basic,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_194_R_EN_LG.png,TWM-194
Luxray ex,TWM,195,L Stage 2,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_195_R_EN_LG.png,TWM-195
Iron Thorns ex,TWM,196,L Basic,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_196_R_EN_LG.png,TWM-196
Scream Tail ex,TWM,197,P Basic,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_197_R_EN_LG.png,TWM-197
Greninja ex,TWM,198,F Stage 2,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_198_R_EN_LG.png,TWM-198
Cornerstone Mask Ogerpon ex,TWM,199,F Basic,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_199_R_EN_LG.png,TWM-199
Dragapult ex,TWM,200,N Stage 2,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_200_R_EN_LG.png,TWM-200
Blissey ex,TWM,201,C Stage 1,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_201_R_EN_LG.png,TWM-201
Bloodmoon Ursaluna ex,TWM,202,C Basic,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_202_R_EN_LG.png,TWM-202
Caretaker,TWM,203,Supporter,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_203_R_EN_LG.png,TWM-203
Carmine,TWM,204,Supporter,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_204_R_EN_LG.png,TWM-204
Hassel,TWM,205,Supporter,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_205_R_EN_LG.png,TWM-205
Kieran,TWM,206,Supporter,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_206_R_EN_LG.png,TWM-206
Lana's Aid,TWM,207,Supporter,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_207_R_EN_LG.png,TWM-207
Lucian,TWM,208,Supporter,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_208_R_EN_LG.png,TWM-208
Perrin,TWM,209,Supporter,Ultra Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_209_R_EN_LG.png,TWM-209
Sinistcha ex,TWM,210,G Stage 1,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_210_R_EN_LG.png,TWM-210
Teal Mask Ogerpon ex,TWM,211,G Basic,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_211_R_EN_LG.png,TWM-211
Hearthflame Mask Ogerpon ex,TWM,212,R Basic,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_212_R_EN_LG.png,TWM-212
Wellspring Mask Ogerpon ex,TWM,213,W Basic,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_213_R_EN_LG.png,TWM-213
Greninja ex,TWM,214,F Stage 2,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_214_R_EN_LG.png,TWM-214
Cornerstone Mask Ogerpon ex,TWM,215,F Basic,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_215_R_EN_LG.png,TWM-215
Bloodmoon Ursaluna ex,TWM,216,C Basic,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_216_R_EN_LG.png,TWM-216
Carmine,TWM,217,Supporter,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_217_R_EN_LG.png,TWM-217
Kieran,TWM,218,Supporter,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_218_R_EN_LG.png,TWM-218
Lana's Aid,TWM,219,Supporter,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_219_R_EN_LG.png,TWM-219
Perrin,TWM,220,Supporter,Special Art Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_220_R_EN_LG.png,TWM-220
Teal Mask Ogerpon ex,TWM,221,G Basic,Secret Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_221_R_EN_LG.png,TWM-221
Bloodmoon Ursaluna ex,TWM,222,C Basic,Secret Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_222_R_EN_LG.png,TWM-222
Buddy-Buddy Poffin,TWM,223,Item,Secret Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_223_R_EN_LG.png,TWM-223
Enhanced Hammer,TWM,224,Item,Secret Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_224_R_EN_LG.png,TWM-224
Rescue Board,TWM,225,Tool,Secret Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_225_R_EN_LG.png,TWM-225
Luminous Energy,TWM,226,Special Energy,Secret Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_226_R_EN_LG.png,TWM-226
Scyther,TEF,1,G Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_001_R_EN_LG.png,TEF-1
Pineco,TEF,2,G Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_002_R_EN_LG.png,TEF-2
Seedot,TEF,3,G Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_003_R_EN_LG.png,TEF-3
Nuzleaf,TEF,4,G Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_004_R_EN_LG.png,TEF-4
Shiftry,TEF,5,G Stage 2,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_005_R_EN_LG.png,TEF-5
Shroomish,TEF,6,G Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_006_R_EN_LG.png,TEF-6
Breloom,TEF,7,G Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_007_R_EN_LG.png,TEF-7
Roselia,TEF,8,G Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_008_R_EN_LG.png,TEF-8
Roserade,TEF,9,G Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_009_R_EN_LG.png,TEF-9
Turtwig,TEF,10,G Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_010_R_EN_LG.png,TEF-10
Grotle,TEF,11,G Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_011_R_EN_LG.png,TEF-11
Torterra ex,TEF,12,G Stage 2,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_012_R_EN_LG.png,TEF-12
Shaymin,TEF,13,G Basic,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_013_R_EN_LG.png,TEF-13
Cottonee,TEF,14,G Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_014_R_EN_LG.png,TEF-14
Whimsicott,TEF,15,G Stage 1,Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_015_R_EN_LG.png,TEF-15
Deerling,TEF,16,G Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_016_R_EN_LG.png,TEF-16
Sawsbuck,TEF,17,G Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_017_R_EN_LG.png,TEF-17
Grubbin,TEF,18,G Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_018_R_EN_LG.png,TEF-18
Dhelmise,TEF,19,G Basic,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_019_R_EN_LG.png,TEF-19
Bramblin,TEF,20,G Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_020_R_EN_LG.png,TEF-20
Brambleghast,TEF,21,G Stage 1,Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_021_R_EN_LG.png,TEF-21
Scovillain ex,TEF,22,G Stage 1,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_022_R_EN_LG.png,TEF-22
Rellor,TEF,23,G Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_023_R_EN_LG.png,TEF-23
Rabsca,TEF,24,G Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_024_R_EN_LG.png,TEF-24
Iron Leaves ex,TEF,25,G Basic,Double Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_025_R_EN_LG.png,TEF-25
Ponyta,TEF,26,R Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_026_R_EN_LG.png,TEF-26
Rapidash,TEF,27,R Stage 1,Uncommon,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_027_R_EN_LG.png,TEF-27
Slugma,TEF,28,R Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_028_R_EN_LG.png,TEF-28
Magcargo,TEF,29,R Stage 1,Rare,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_029_R_EN_LG.png,TEF-29
Victini,TEF,30,R Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_030_R_EN_LG.png,TEF-30
Heatmor,TEF,31,R Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_031_R_EN_LG.png,TEF-31
Litten,TEF,32,R Basic,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_032_R_EN_LG.png,TEF-32
Torracat,TEF,33,R Stage 1,Common,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_033_R_EN_LG.png,TEF-33
